campaign_name,campaign_id,impressions,clicks,cost,date,reach,frequency,customer_name,channel,campaign_id_uniq,conversions,ctr,cost_per_conversion
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,468626,353,79.992011,2024-01-04,129428,3.620893469728343,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.08,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,352603,900,60.645653,2024-01-03,73084,4.824735920310875,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.26,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,267975,187,49.65172,2024-01-05,72188,3.71226519643154,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.07,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,160741,829,41.206437,2024-01-02,147295,1.3448657456125463,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.52,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,156570,716,40.17213,2024-01-01,146652,1.3338311103837657,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.46,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,144625,975,76.042902,2024-01-24,0,0.0,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.67,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,131290,74,40.20273,2023-12-27,110211,1.5259547595067644,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.06,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,130702,106,40.667125,2023-12-26,108600,1.5167495395948434,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.08,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,127644,68,39.63061,2023-12-28,104853,1.5640372712273374,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.05,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,127198,126,39.068358,2023-12-29,108655,1.506170907919562,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.1,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,123897,126,36.187531,2023-12-31,114847,1.6268687906519108,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.1,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,123774,99,37.928918,2023-12-30,117483,1.5645072052977878,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.08,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,117994,114,20.961059,2024-01-09,47379,2.49047046159691,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.1,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,117943,86,21.003322,2024-01-08,45835,2.5732082469728375,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.07,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,117731,102,20.905368,2024-01-07,39393,2.9886274211154267,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.09,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,117194,108,20.962874,2024-01-06,39986,2.930875806532286,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.09,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,107706,668,47.540367,2024-01-23,0,0.0,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.62,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,105536,451,26.083817,2024-01-13,105698,1.3608677553028439,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.43,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,103598,594,44.197469,2024-01-22,93824,1.1043229877216916,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.57,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,101720,788,37.921503,2024-01-17,93889,1.083407001885205,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.77,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,99174,722,39.3834,2024-01-20,89446,1.1098987098361022,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.73,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,98960,704,39.322973,2024-01-21,89231,1.109950577714023,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.71,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,98334,394,26.143084,2024-01-11,98682,1.2524371212581829,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.4,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,97912,666,39.611086,2024-01-18,88245,1.1095472831321889,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.68,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,95585,73,16.72628,2024-01-10,38182,2.503430936043162,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.08,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,93842,613,39.41855,2024-01-19,84906,1.1071891267990484,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.65,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,92462,198,24.998804,2024-01-10,92035,1.39612104090835,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.21,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,91856,346,26.016153,2024-01-12,94451,1.2332320462462016,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.38,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,88219,458,26.127398,2024-01-14,88741,1.1237308572136893,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.52,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,77529,569,25.934441,2024-01-15,70432,1.1007638573375738,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.73,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,74058,570,25.816829,2024-01-16,67951,1.0898735853776986,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.77,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,53489,279,14.103509,2024-01-03,47965,1.223162722818722,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.52,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,41375,30,7.341779,2024-01-13,16923,2.4449565679844,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.07,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,40902,32,7.311436,2024-01-12,17356,2.3566489974648537,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.08,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,40553,45,7.333194,2024-01-11,17655,2.296969696969697,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.11,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,32225,24,5.693368,2024-01-14,13100,2.46,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.07,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,27779,28,3.084159,2024-01-23,0,0.0,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.1,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,27562,17,3.14791,2024-01-17,9959,2.767546942464103,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.06,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,27028,28,3.038621,2024-01-24,0,0.0,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.1,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,26815,47,3.124635,2024-01-19,10482,2.5581950009540164,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.18,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,26776,28,3.105374,2024-01-21,9204,2.9125380269448065,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.1,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,26365,17,3.134486,2024-01-18,10207,2.583031253061624,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.06,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,26214,20,3.105871,2024-01-20,8859,2.9590247206230953,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.08,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,25955,34,3.08993,2024-01-22,9875,2.6302784810126583,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.13,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,25664,106,5.19207,2024-01-09,24693,1.2862754626817317,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.41,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,24815,107,5.087352,2024-01-04,23610,1.2141465480728504,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.43,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,24604,88,4.720287,2024-01-07,24894,1.3820599341206716,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.36,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,24310,100,5.151959,2024-01-05,23083,1.222631373738249,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.41,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,22790,74,5.002296,2024-01-06,24012,1.3515325670498084,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.32,
[Kcell] [Video] [CPM] [2023] - Kcell_Auleti - 06.12,20840119641,21480,83,4.989378,2024-01-08,23635,1.1808758197588323,Kcell/activ - CORE [In-house],Google,['20840119641'],,0.39,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,17732,22,3.142675,2024-01-15,7859,2.2562667005980406,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.12,
[kcell] [GDN] [CPM] [2024] - Kcell_Auleti,20913904745,17369,20,3.129897,2024-01-16,7569,2.2947549213898797,Kcell/activ - CORE [In-house],Google,['20913904745'],,0.12,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1356,170,10.92,2023-12-26,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,12.54,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1308,123,6.23,2024-01-16,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,9.4,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1285,137,10.27,2023-12-30,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],0.0,10.66,0.0
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1257,144,9.29,2024-01-19,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.46,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1240,131,7.71,2024-01-21,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,10.56,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1222,146,7.88,2023-12-27,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.95,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1221,121,7.07,2024-01-10,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,9.91,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1159,150,8.22,2024-01-22,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,12.94,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1133,133,8.03,2024-01-20,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.74,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1118,137,8.34,2024-01-11,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,12.25,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1095,103,5.8,2024-01-18,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,9.41,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1082,145,9.63,2024-01-01,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,13.4,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1074,170,8.87,2024-01-02,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,15.83,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1070,120,7.05,2024-01-17,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.21,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1069,105,5.7,2023-12-28,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,9.82,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1046,140,7.29,2023-12-29,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],0.0,13.38,0.0
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1029,115,4.82,2024-01-04,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.18,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,1018,107,5.01,2024-01-15,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,10.51,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,987,111,5.0,2024-01-03,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.25,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,976,109,5.93,2024-01-23,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.17,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,974,106,4.02,2024-01-05,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,10.88,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,951,101,4.15,2024-01-06,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,10.62,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,941,108,4.82,2024-01-14,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.48,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,930,90,3.69,2024-01-07,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,9.68,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,929,104,6.71,2023-12-31,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.19,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,917,99,4.88,2024-01-12,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,10.8,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,898,102,5.11,2024-01-13,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,11.36,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,889,80,3.33,2024-01-09,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,9.0,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,807,120,6.66,2024-01-24,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,14.87,
[Kcell][Traffic][2023]-Kcell_Auleti-[06.12],20839615361,640,65,2.68,2024-01-08,0,0.0,Kcell/activ - CORE [In-house],Google,['20839615361'],,10.16,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,101291,322,19.244466,2024-01-05,38528,2.6291528239202657,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],198.0,0.32,10.29
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,100781,256,17.25151,2024-01-18,35483,2.840261533692191,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.25,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,100479,268,17.842253,2024-01-17,35229,2.8521672485736183,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.27,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,100375,273,17.75161,2024-01-08,37780,2.6568290100582317,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.27,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,100134,253,17.250801,2024-01-18,36060,2.7768718801996672,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],187.0,0.25,10.84
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,99398,305,18.388612,2024-01-05,36653,2.711947180312662,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.31,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,99272,309,16.937915,2024-01-22,34558,2.873806354534406,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],213.0,0.31,12.58
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,99242,249,17.172135,2024-01-19,34856,2.8472285976589395,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.25,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,98130,262,17.145249,2024-01-19,34750,2.824,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],164.0,0.27,9.57
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,97821,310,17.825953,2024-01-04,34659,2.822672321763467,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.32,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,97143,282,17.87253,2024-01-09,37067,2.62076779885073,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.29,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,96803,280,17.292597,2024-01-15,35586,2.720255156522228,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.29,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,96623,337,17.456629,2024-01-14,33575,2.877974683544304,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.35,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,96081,296,16.884603,2024-01-23,0,0.0,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],216.0,0.31,12.79
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,95779,256,17.809559,2024-01-17,33485,2.8603553830073167,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],174.0,0.27,9.77
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,95664,190,17.660152,2024-01-10,35209,2.717288193359652,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.2,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,95613,370,16.936207,2024-01-20,32340,2.956864564007421,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],255.0,0.39,15.06
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,95302,271,17.797894,2024-01-11,34724,2.744643474254118,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.28,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,95085,319,16.930035,2024-01-20,31383,3.0309084536213873,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.34,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,94957,394,16.729085,2024-01-21,31777,2.9908739025081035,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],240.0,0.41,14.35
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,94744,303,17.796063,2024-01-04,34466,2.748969999419718,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],175.0,0.32,9.83
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,94704,311,17.327519,2024-01-08,35473,2.669889775322076,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],188.0,0.33,10.85
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,94087,312,16.752281,2024-01-21,31034,3.033866082361281,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.33,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,93682,349,17.587817,2024-01-07,33437,2.801746568172982,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.37,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,93433,196,17.365394,2024-01-16,33102,2.82257869615129,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.21,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,93165,366,17.806657,2024-01-06,33247,2.802267873793124,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.39,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,92813,269,17.10062,2024-01-12,34195,2.714256470244188,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.29,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,92727,320,17.556653,2024-01-13,32838,2.823893050733906,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.35,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,92594,329,17.478216,2024-01-14,33215,2.787897034472377,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],252.0,0.36,14.42
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,92583,265,17.257442,2024-01-15,34446,2.6877721651280266,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],177.0,0.29,10.26
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,92261,325,17.002236,2024-01-03,34354,2.6858007801129418,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.35,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,92181,252,17.377061,2024-01-16,33030,2.7908265213442327,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],188.0,0.27,10.82
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,92071,402,17.016159,2024-01-03,33610,2.739779827432312,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],215.0,0.44,12.64
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,91593,263,17.323221,2024-01-09,34724,2.637800944591637,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],177.0,0.29,10.22
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,90948,224,17.622563,2024-01-10,33908,2.682257874247965,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],151.0,0.25,8.57
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,90897,244,17.805052,2024-01-11,34275,2.6520787746170678,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],167.0,0.27,9.38
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,90866,367,17.895305,2024-01-06,32306,2.8129140097814647,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],201.0,0.4,11.23
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,90637,387,17.503273,2024-01-13,32799,2.763559864630019,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],258.0,0.43,14.74
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,89876,378,17.538742,2024-01-07,32543,2.761853547613926,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],215.0,0.42,12.26
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,89134,260,17.097945,2024-01-12,32721,2.724061000580667,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],168.0,0.29,9.83
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,83813,243,14.778669,2024-01-23,0,0.0,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.29,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,81566,185,13.994892,2024-01-22,27898,2.9254785289268046,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.23,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,57198,118,10.100582,2024-01-24,0,0.0,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],36.0,0.21,3.56
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,57101,128,10.108851,2024-01-24,0,0.0,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.22,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,54172,260,10.038066,2024-01-02,20265,2.6731803602269926,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.48,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,28654,67,5.291431,2023-12-27,11389,2.516024233909913,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.23,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,27845,59,5.24556,2023-12-26,10986,2.5349535772801746,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],0.0,0.21,0.0
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,27534,76,5.299992,2023-12-26,11181,2.4635542438064575,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],98.0,0.28,18.49
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,27476,83,5.11137,2023-12-28,10925,2.515057208237986,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.3,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,27415,120,4.912509,2024-01-01,10579,2.5900368654882313,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.44,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,27192,73,5.108347,2023-12-28,10780,2.522727272727273,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],71.0,0.27,13.9
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,27135,94,5.235661,2023-12-27,10844,2.5023976392475102,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],102.0,0.35,19.48
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,26967,100,5.164387,2024-01-02,10395,2.594227994227994,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],50.0,0.37,9.68
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,26621,122,4.908394,2024-01-01,10123,2.628667391089598,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],78.0,0.46,15.89
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,26523,95,5.053578,2023-12-29,9757,2.718663523624065,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.36,
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,25850,90,4.862009,2023-12-30,9120,2.8344298245614037,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.35,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,25712,55,5.041658,2023-12-29,9848,2.610885458976442,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],71.0,0.21,14.08
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,25375,78,4.863189,2023-12-30,9307,2.726442462662512,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],63.0,0.31,12.95
[kcell] [GDN] [CPM] [2023] -  Loyalty Club,20764649899,24393,84,4.61487,2023-12-31,8873,2.7489011608249747,Kcell/activ - Club loyalty [In-house],Google,['20764649899'],,0.34,
[activ] [GDN] [CPM] [2023] -  Loyalty Club,20754386637,23979,98,4.586855,2023-12-31,8692,2.758283479061206,Kcell/activ - Club loyalty [In-house],Google,['20754386637'],91.0,0.41,19.84
Avtoservis_search,12696206341,207,23,11.91,2024-01-04,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,11.11,0.0
Avtoservis_search,12696206341,195,27,14.64,2024-01-06,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,13.85,0.0
